Date,Open,High,Low,Close,Volume,Market Cap,AverageBlockSize,AverageBlockTime,AverageHashRate,AverageTransactionFee,Gold,VIX,SP500,Tweets,GoogleTrends
2019-10-29,9248.4405622,9516.18104772,9232.64808578,9427.68758384,28426779937.4131,169883866262.332,819722.0,10.827,9.370746965362e+19,1.082,1492.75,13.2,3036.89,17199.0,42.992
2019-10-30,9422.4633254,9426.87421747,9085.3703568,9205.72655905,27706531577.461,165899500650.49,809221.0,10.746,8.9012647180973e+19,0.988,1490.15,12.33,3046.77,17972.0,39.332
2019-10-31,9202.45758879,9383.16089153,9028.71744031,9199.58483269,26583653946.6317,165804227834.59,788254.0,10.909,9.7581585987353e+19,1.111,1506.4,13.22,3037.56,20869.0,37.33
2019-11-01,9193.99198943,9275.65727074,9132.04757639,9261.104352,24324691031.33,166928044163.92,890569.0,11.077,8.4117756917213e+19,1.167,1509.85,12.3,3066.91,17370.0,35.625
2019-11-02,9259.78300285,9377.48656728,9249.58772699,9324.71776331,21242676385.3271,168090392934.699,706081.0,10.746,9.2531701490328e+19,0.905,,,,14470.0,32.164
2019-11-03,9324.78683223,9379.80687235,9141.25199093,9235.35487947,21132220847.4905,166495319475.216,705655.0,10.435,9.1209320187236e+19,0.819,,,,14022.0,31.456
2019-11-04,9235.60706498,9505.05167619,9191.48573922,9412.61187106,26170255634.422,169706332936.354,818967.0,10.909,9.0245161593062e+19,1.442,1509.2,12.83,3078.27,17953.0,36.088
2019-11-05,9413.00494286,9457.41843455,9256.93201502,9342.52717939,26198609047.8397,168459778835.171,812348.0,10.0,9.3582294768284e+19,1.23,1504.6,13.1,3074.62,18119.0,37.573
2019-11-06,9340.86427973,9423.23703723,9305.90931362,9360.87991187,23133895764.6078,168806151582.738,888839.0,10.909,9.5608272211771e+19,1.151,1488.55,12.62,3076.78,17193.0,35.774
2019-11-07,9352.39346741,9368.47622343,9202.35313712,9267.56114253,22700383838.5234,167138722904.034,839968.0,10.667,9.1888607248371e+19,1.136,1484.1,12.73,3085.18,16147.0,34.092
2019-11-08,9265.36833744,9272.75941894,8775.53408279,8804.88071936,24333037836.1548,158808570728.683,827500.0,11.25,8.5364790468856e+19,1.184,1466.85,12.07,3093.08,16463.0,35.753
2019-11-09,8809.46919831,8891.81831071,8793.16349154,8813.58248677,17578630605.9219,158981489715.407,762703.0,10.0,8.2239405122807e+19,0.85,,,,13608.0,31.679
2019-11-10,8812.48953287,9103.82584426,8806.16233361,9055.52605732,20587919881.0251,163364406731.87,616469.0,8.675,9.7999699819534e+19,0.711,,,,13655.0,30.804
2019-11-11,9056.91770059,9081.27928096,8700.60878725,8757.78854226,20265510765.3146,158009772437.163,732082.0,9.536,1.017282414778e+20,0.799,1465.5,12.69,3087.01,17451.0,34.133
2019-11-12,8759.75190096,8853.76817777,8685.42814321,8815.66253925,20309769107.2552,159068712900.41,743228.0,10.667,9.7491660147414e+19,0.835,1455.0,12.68,3091.84,16739.0,33.33
2019-11-13,8812.03362864,8836.84179047,8761.6511216,8808.2625823,17545755404.6043,158949942842.024,845720.0,10.667,7.8363582130665e+19,0.947,1463.45,13.0,3094.04,17058.0,33.226
2019-11-14,8811.93633174,8826.94365923,8692.55188007,8708.09509517,19084739974.5708,157160974643.863,692542.0,8.521,1.0139842309553e+20,0.739,1467.65,13.05,3096.63,18144.0,31.451
2019-11-15,8705.70810061,8730.8734266,8484.84418485,8491.99201234,21796856471.0897,153277483625.533,855237.0,9.114,1.0670906232256e+20,0.785,1465.6,12.05,3120.46,17028.0,32.121
2019-11-16,8491.16631667,8591.99724097,8473.97406353,8550.76055694,16495389808.4135,154354054193.602,922691.0,9.73,9.3694708204788e+19,0.69,,,,15041.0,30.064
2019-11-17,8549.47090893,8727.78922661,8500.96788688,8577.9757816,18668638896.6252,154861842424.932,852297.0,9.351,9.2021152009583e+19,0.685,,,,14539.0,29.508
2019-11-18,8573.98009164,8653.28015751,8273.57288734,8309.28598342,21579470673.406,150025712267.127,742222.0,10.286,1.0296354282117e+20,0.773,1458.4,12.46,3122.03,16505.0,33.119
2019-11-19,8305.13429095,8408.51612757,8099.96336899,8206.14591807,21083613815.9481,148178376842.59,830725.0,9.796,8.2966256136195e+19,0.861,1464.9,12.86,3120.18,16874.0,35.322
2019-11-20,8203.61317991,8237.23987375,8010.51190064,8027.26824331,20764300436.8365,144962727397.799,745202.0,10.141,9.4932231700027e+19,0.697,1475.7,12.78,3108.46,18338.0,33.116
2019-11-21,8023.64468729,8110.09813105,7597.38160764,7642.74994484,22514243371.4685,138031885378.783,846205.0,10.511,8.6660932771984e+19,0.902,1468.9,13.13,3103.54,21597.0,40.238
2019-11-22,7643.56942455,7697.38271398,6936.70659892,7296.57756843,34242315784.8124,131791783672.11,907937.0,10.909,8.3536236120674e+19,0.95,1471.3,12.34,3110.29,24404.0,47.612
2019-11-23,7296.16442479,7442.25893278,7151.41781411,7397.7968154,21008924417.7026,133636205957.351,577142.0,8.324,1.0613331132956e+20,0.51,,,,16543.0,37.509
2019-11-24,7398.63390574,7408.57736944,7029.28912726,7047.91688176,30433517289.4688,127327398565.035,618433.0,10.992,9.598628155617e+19,0.459,,,,17253.0,35.289
2019-11-25,7039.97703454,7319.85680403,6617.1670508,7146.13390214,42685231261.741,129112952930.262,748699.0,11.52,8.5594863935045e+19,0.804,1459.45,11.87,3133.64,22633.0,47.722
2019-11-26,7145.1590862,7320.23035135,7098.57229752,7218.37133433,21129505542.4938,130429018719.748,913197.0,11.803,7.4092179634683e+19,0.889,1457.65,11.54,3140.52,25824.0,41.411
2019-11-27,7220.88064968,7619.6935852,6974.17436987,7531.6636446,23991412764.1441,136102712894.028,818579.0,10.36,8.5001675390979e+19,0.775,1459.8,11.75,3153.63,22517.0,39.614
2019-11-28,7536.82010358,7730.07266616,7454.12179377,7463.1061283,19050116751.2687,134879411013.193,618509.0,8.834,1.0100226671187e+20,0.639,1457.55,,,16332.0,36.911
2019-11-29,7466.72728957,7781.1796785,7460.75621581,7761.24360172,19709695455.776,140280108520.941,749060.0,10.588,9.2946861982259e+19,0.798,1456.35,12.62,3140.98,16670.0,34.049
2019-11-30,7764.05726187,7836.10181158,7515.84946647,7569.63012202,17158194786.41,136829391048.646,761077.0,11.429,8.8647091458492e+19,0.753,,,,16174.0,31.292
2019-12-01,7571.61619421,7571.61619421,7291.34195468,7424.29226516,18720708479.3486,134215145409.923,615609.0,10.36,8.3213827138912e+19,0.588,,,,15964.0,31.386
2019-12-02,7424.03619682,7474.81886382,7233.39953789,7321.98811242,17082040705.7805,132378982376.714,720855.0,9.931,9.4996392582314e+19,0.607,1457.5,14.91,3113.87,16129.0,33.612
2019-12-03,7323.97540332,7418.85890799,7229.35711475,7320.1454684,14797485769.0999,132359942301.421,681807.0,9.114,9.3823690825485e+19,0.554,1470.4,15.96,3093.2,16469.0,33.457
2019-12-04,7320.12506594,7539.78474641,7170.92266087,7252.03458617,21664240918.4506,131143073943.328,671516.0,8.623,1.0417172908349e+20,0.641,1475.85,14.8,3112.76,16817.0,34.139
2019-12-05,7253.24189285,7743.43172474,7232.67698855,7448.30752084,18816085231.2983,134706455047.842,718546.0,9.931,1.0251046386096e+20,0.549,1474.6,14.52,3117.43,17127.0,33.293
2019-12-06,7450.56165667,7546.99669772,7392.17506274,7546.99669772,18104466306.7688,136504883934.631,740366.0,9.931,9.1135978919112e+19,0.591,1474.85,13.62,3145.91,15697.0,32.097
2019-12-07,7547.26544276,7589.95176549,7525.71133898,7556.23803387,15453520564.0591,136686769529.039,593452.0,9.29,9.5734607540242e+19,0.479,,,,13437.0,29.379
2019-12-08,7551.33900507,7634.60664192,7476.09125491,7564.3454032,15409908086.2037,136847419895.976,581275.0,9.73,1.0170640373609e+20,0.393,,,,14176.0,28.076
2019-12-09,7561.79517117,7618.09166983,7365.98519914,7400.89935576,17872021272.3945,133904005787.106,750349.0,9.73,9.595139153049e+19,0.521,1463.6,15.86,3135.96,16592.0,30.956
2019-12-10,7397.13422776,7424.02286377,7246.04375293,7278.1197833,18249031194.8933,131696121854.857,748838.0,9.73,9.0987917199741e+19,0.533,1464.45,15.68,3132.52,15197.0,31.668
2019-12-11,7277.19769871,7324.15640741,7195.52739606,7217.4271152,16350490689.2812,130609895527.986,807656.0,10.909,8.8113890946797e+19,0.614,1468.05,14.99,3141.63,14324.0,32.027
2019-12-12,7216.73886245,7266.6394584,7164.7412448,7243.13436273,18927080224.0183,131087151088.483,769174.0,10.827,9.134854130197e+19,0.523,1474.7,13.94,3168.57,16412.0,32.085
2019-12-13,7244.66223669,7293.56066067,7227.12274448,7269.68455922,17125736940.1692,131581377758.097,687257.0,9.474,9.0921674571881e+19,0.505,1470.6,12.63,3168.8,16588.0,31.632
2019-12-14,7268.90271202,7308.83632746,7097.20887996,7124.67396997,17137029729.9478,128970221233.088,635068.0,9.536,9.8633168532843e+19,0.377,,,,14114.0,30.787
2019-12-15,7124.23952463,7181.0755288,6924.37592187,7152.30184412,16881129804.3008,129481424647.556,706442.0,11.613,8.4348749284845e+19,0.554,,,,14381.0,29.017
2019-12-16,7153.66322803,7171.16870269,6903.68277313,6932.48038982,20213265949.6212,125515586951.621,717350.0,9.172,9.0704497929003e+19,0.48,1477.4,12.14,3191.45,18724.0,33.227
2019-12-17,6931.31521843,6964.07495829,6587.97426228,6640.51524608,22363804217.3446,120234244808.994,849902.0,10.213,9.6905877041924e+19,0.492,1478.4,12.29,3192.52,19303.0,39.877
2019-12-18,6647.69846901,7324.98487298,6540.04927709,7276.80277047,31836522778.202,131754969804.179,839592.0,10.746,8.6873393413708e+19,0.595,1478.9,12.58,3191.14,22374.0,39.876
2019-12-19,7277.59099229,7346.60239301,7041.3820191,7202.84436364,25904604415.96,130445758712.962,704413.0,9.172,9.598004312266e+19,0.645,1474.4,12.5,3205.37,21588.0,37.598
2019-12-20,7208.63695894,7257.92191888,7086.12400862,7218.81638679,22633815180.0537,130752796980.24,679669.0,9.231,9.9002619278439e+19,0.553,1476.9,12.51,3221.22,18959.0,33.843
2019-12-21,7220.59355274,7223.22627792,7112.73608254,7191.15846913,19312552168.1143,130267655889.328,526732.0,8.182,1.095835813898e+20,0.385,,,,16562.0,29.746
2019-12-22,7191.18870288,7518.03306263,7167.17911959,7511.58904232,23134537956.153,136088022048.89,517655.0,8.521,1.118486884909e+20,0.332,,,,15978.0,30.221
2019-12-23,7508.90255573,7656.17619127,7326.19251983,7355.62826671,27831788041.2053,133275709110.985,745234.0,10.07,1.0189676699236e+20,0.466,1483.95,12.61,3224.01,16906.0,35.677
2019-12-24,7354.39283808,7535.71669352,7269.52874884,7322.5324589,22991622105.4083,132687583294.875,792661.0,11.52,8.1729040956363e+19,0.447,1490.85,12.67,3223.38,15959.0,31.494
2019-12-25,7325.75589098,7357.01996276,7220.99109225,7275.15572845,21559505148.8096,131840641291.733,625243.0,11.25,8.5774546798805e+19,0.391,,,,14984.0,30.878
2019-12-26,7274.79942782,7388.30253592,7200.38659835,7238.96702501,22787010034.3503,131200030099.764,603083.0,8.623,9.4968455038818e+19,0.465,,12.65,3239.91,15205.0,31.843
2019-12-27,7238.14118032,7363.52923526,7189.93393524,7290.08851803,22777360995.5688,132139502950.022,709273.0,9.931,9.7253922154683e+19,0.386,1510.6,13.43,3240.02,14711.0,31.188
2019-12-28,7289.0311303,7399.04088941,7286.90517228,7317.99003408,21365673026.1211,132659059739.795,625161.0,9.664,9.5174165634785e+19,0.341,,,,14765.0,30.579
2019-12-29,7317.64758783,7513.94840873,7279.86546765,7422.65258898,22445257701.742,134570835775.06,552879.0,9.29,1.0101480515604e+20,0.337,,,,13684.0,30.661
2019-12-30,7420.27278806,7454.82402731,7276.30814028,7292.99507783,22874131671.9859,132235128152.198,661326.0,8.675,1.0187224314168e+20,0.362,1511.5,14.82,3221.29,15568.0,30.921
2019-12-31,7294.4388956,7335.2900508,7169.77768628,7193.59897843,21167946112.2959,130446112598.42,687065.0,9.931,9.8772659464497e+19,0.369,1523.0,13.78,3230.78,13500.0,28.975
2020-01-01,7194.89197053,7254.33061134,7174.94415256,7200.17439274,18565664996.7884,130580829149.587,441636.0,8.276,1.0250082016178e+20,0.287,,,,13987.0,30.015
2020-01-02,7202.55112207,7212.15525252,6935.26997193,6985.47000061,20802083465.3292,126699395235.204,696127.0,10.213,1.1450098148291e+20,0.332,1520.55,12.47,3257.85,15920.0,33.97
2020-01-03,6984.4286123,7413.71509934,6914.99590793,7344.88418341,28111481031.9377,133233444755.489,629151.0,8.521,1.0731701976579e+20,0.376,1547.4,14.02,3234.85,19730.0,36.709
2020-01-04,7345.37527527,7427.38579435,7309.5140117,7410.65656642,18444271274.7607,134442464030.264,539139.0,8.571,1.0919402206032e+20,0.317,,,,16357.0,34.039
2020-01-05,7410.45169373,7544.49687224,7400.5355609,7411.31732676,19725074094.5446,134469548249.076,555135.0,8.834,1.1715734207553e+20,0.31,,,,16533.0,34.545
2020-01-06,7410.45216807,7781.86718275,7409.29318246,7769.21903905,23276261598.2482,140976457303.71,803095.0,10.667,1.0387913295735e+20,0.52,1576.85,13.85,3246.28,16540.0,38.38
2020-01-07,7768.68189098,8178.21587336,7768.22771944,8163.69223944,28767291326.9703,148152237653.685,674910.0,8.182,1.0505576599655e+20,0.591,1566.5,13.79,3237.18,20950.0,45.745
2020-01-08,8161.93547734,8396.73788064,7956.77421957,8079.86277673,31672559264.5185,146645162431.476,761004.0,10.141,1.1455180131928e+20,0.802,1582.85,13.45,3253.05,20820.0,50.481
2020-01-09,8082.29607413,8082.29607413,7842.4036134,7879.07152428,24045990465.6494,143016572819.392,743577.0,9.172,9.9977674477824e+19,0.735,1547.85,12.54,3274.7,20500.0,39.572
2020-01-10,7878.30753815,8166.55414039,7726.77498918,8166.55414039,28714583843.7846,148249907276.742,780409.0,9.664,1.0692523839034e+20,0.781,1548.8,12.56,3265.35,18266.0,39.234
2020-01-11,8162.1911379,8218.3589373,8029.64210795,8037.53738872,25521165085.3714,145924199942.312,596397.0,8.834,1.0686870340569e+20,0.483,,,,15900.0,36.085
2020-01-12,8033.26184596,8200.06347027,8009.0588841,8192.49400532,22903438381.3875,148752956965.746,578905.0,9.536,1.1035090283699e+20,0.418,,,,14383.0,33.05
2020-01-13,8189.77206362,8197.78817891,8079.70074107,8144.19451744,22482910687.9031,147890525972.527,696517.0,10.07,1.0499062859075e+20,0.493,1550.35,12.32,3288.13,15305.0,34.669
2020-01-14,8140.93309605,8879.51152651,8140.93309605,8827.76442606,44841784107.1774,160319484882.901,884701.0,9.931,9.3788679025116e+19,0.651,1544.95,12.39,3283.15,20772.0,49.448
2020-01-15,8825.34368451,8890.11741953,8657.18744654,8807.01027532,40102834649.9655,159959191211.678,758395.0,9.536,1.1281488848745e+20,0.828,1551.9,12.42,3289.29,18142.0,47.248
2020-01-16,8812.48149122,8846.46109861,8612.09583682,8723.78576573,31313981930.8235,158465055984.185,683079.0,9.057,1.069546797098e+20,0.636,1555.2,12.32,3316.81,18513.0,40.884
2020-01-17,8725.20996387,8958.12195167,8677.3163483,8929.0376776,36372139320.4446,162211148777.656,680037.0,9.057,1.2613137279654e+20,0.665,1556.5,12.1,3329.62,17272.0,42.327
2020-01-18,8927.21225983,9012.19810645,8827.33234474,8942.80890321,32337772626.799,162475965880.12,677562.0,10.909,1.0416819645894e+20,0.551,,,,17651.0,38.571
2020-01-19,8941.44574506,9164.36225977,8620.0799932,8706.24512993,34217320471.3994,158194319734.796,608059.0,9.6,1.0094579375991e+20,0.516,,,,20557.0,42.135
2020-01-20,8704.63181434,8745.59079709,8560.47404294,8657.64293942,26422375678.0529,157327553259.434,698612.0,9.474,1.1158276992624e+20,0.491,1559.25,,,18586.0,39.379
2020-01-21,8658.99118302,8755.70629569,8544.52045256,8745.89478833,24097418512.0058,158947996833.847,692032.0,9.412,1.1790116128295e+20,0.565,1556.25,12.85,3320.79,19285.0,38.231
2020-01-22,8744.21075075,8792.9938714,8636.7474349,8680.87604222,22600204050.5816,157783273070.101,748709.0,9.231,1.0690367989952e+20,0.574,1558.1,12.91,3321.75,19401.0,36.011
2020-01-23,8680.65055954,8687.74708842,8333.63787363,8406.5160678,25770680778.6907,152813329632.858,714200.0,9.057,1.1869672531328e+20,0.54,1554.05,12.98,3325.54,18546.0,36.523
2020-01-24,8405.56773288,8514.66703526,8266.84057849,8445.43428152,24397913025.6774,153536829768.103,730092.0,9.474,1.1567590535841e+20,0.432,1561.85,14.56,3295.47,16643.0,35.051
2020-01-25,8440.11958702,8458.45301525,8296.21900672,8367.84777344,19647331548.6757,152143262649.888,591392.0,8.78,1.1486808927726e+20,0.333,,,,13919.0,31.559
2020-01-26,8364.41006958,8602.40124618,8325.49808268,8596.82983316,22177678795.56,156322174637.231,568189.0,10.07,1.132058932325e+20,0.343,,,,14485.0,30.326
2020-01-27,8597.30877926,8977.7269618,8597.30877926,8909.81917753,28647338393.165,162027957434.616,733173.0,11.163,1.0414435601498e+20,0.62,1583.45,18.23,3243.63,18223.0,36.39
2020-01-28,8912.52433979,9358.59031703,8908.44692853,9358.59031703,34398744402.6914,170205617954.856,854678.0,10.141,1.0123683169524e+20,0.612,1579.6,16.28,3276.24,20422.0,42.206
2020-01-29,9357.47037892,9406.43179329,9269.46813861,9316.62950445,30682598115.464,169460984603.208,706867.0,9.0,1.1575423532362e+20,0.561,1571.2,16.39,3273.4,22062.0,44.183
2020-01-30,9316.01697842,9553.12613251,9230.89727886,9508.9935947,32378792850.8777,172978577930.867,704883.0,9.231,1.2530325400485e+20,0.555,1580.4,15.49,3283.66,18452.0,43.583
2020-01-31,9508.31314184,9521.70592625,9230.77618023,9350.52936518,29432489719.1331,170112778161.315,770486.0,10.0,1.1136354691269e+20,0.631,1580.85,18.84,3225.52,17685.0,40.656
2020-02-01,9346.35762761,9439.323332,9313.2387904,9392.87536841,25922656496.1848,170900662180.114,650769.0,9.536,1.2013166092048e+20,0.541,,,,15818.0,36.66
2020-02-02,9389.82059095,9468.79761797,9217.82397728,9344.36529292,30835736946.1066,170034976661.751,684127.0,10.07,1.0649095679252e+20,0.548,,,,75543.0,36.146
2020-02-03,9344.68367852,9540.37173779,9248.63423233,9293.52108908,30934096508.7388,169126861033.712,791257.0,9.73,1.1237648998175e+20,0.609,1578.85,17.97,3248.92,32917.0,37.796
2020-02-04,9292.84190002,9331.26581712,9112.8114171,9180.9629665,29893183716.0878,167093636161.856,799012.0,10.909,1.1035244650444e+20,0.709,1571.2,16.05,3297.59,28537.0,38.834
2020-02-05,9183.41577743,9701.30003735,9163.70413921,9613.42428895,35222060874.4553,174983423932.952,764952.0,9.057,1.1320622080249e+20,0.65,1552.2,15.15,3334.69,34975.0,41.426
2020-02-06,9617.8210448,9824.61926061,9539.8180851,9729.80223149,37628823715.5135,177118274393.946,813660.0,10.667,1.1660857135169e+20,0.835,1564.75,14.96,3345.78,30260.0,43.772
2020-02-07,9726.00315742,9834.71678972,9726.00315742,9795.94377253,34522718159.4693,178339437206.337,903560.0,10.36,1.0459852222323e+20,0.922,1568.3,15.47,3327.71,25577.0,42.782
2020-02-08,9793.07042002,9876.74934121,9678.90979138,9865.11946905,35172043761.8284,179615828322.347,800212.0,10.36,1.0735372555136e+20,0.659,,,,22495.0,38.978
2020-02-09,9863.89488145,10129.4351603,9850.39221314,10116.673759,35807884663.4158,184214765394.475,670921.0,9.412,1.0615879472531e+20,0.631,,,,38674.0,51.345
2020-02-10,10115.559686,10165.765355,9784.563802,9856.61149362,39386548074.7018,179494809265.716,826853.0,11.803,1.1307364464909e+20,0.919,1574.05,15.04,3352.09,27170.0,46.045
2020-02-11,9855.89170857,10210.0526411,9729.33489054,10208.2362609,37648059388.6878,185917114988.663,885419.0,9.73,1.0192719363143e+20,0.948,1567.7,15.18,3357.75,28117.0,47.867
2020-02-12,10202.3876541,10393.6117227,10202.3876541,10326.0545246,43444303830.2328,188081204385.987,803581.0,10.141,1.1215749275002e+20,1.122,1566.75,13.74,3379.45,28341.0,52.229
2020-02-13,10323.9604932,10457.6271997,10116.1614999,10214.3794638,49356071372.9288,186065003525.648,864990.0,10.213,1.0628249486085e+20,1.074,1575.0,14.15,3373.94,26869.0,48.183
2020-02-14,10211.5503892,10321.9957973,10125.5337907,10312.1160909,43338264161.5617,187862645448.777,749286.0,10.667,1.1779026835511e+20,1.014,1576.35,13.68,3380.16,25754.0,42.563
2020-02-15,10313.8568369,10341.5559017,9874.4275077,9889.42462838,43865054831.0045,180179996218.634,770573.0,10.141,1.0301734226389e+20,0.898,,,,23918.0,41.677
2020-02-16,9889.17970534,10053.9690091,9722.38715745,9934.43339025,43374780305.4408,181017665264.459,649918.0,10.141,1.0952655402245e+20,0.733,,,,23996.0,41.107
2020-02-17,9936.56026014,9938.81578,9507.63799409,9690.14261814,45998298412.6028,176585280987.035,721695.0,9.172,1.1396479079495e+20,0.721,1580.3,,,25279.0,42.457
2020-02-18,9691.23094489,10161.9353141,9632.38276334,10141.9963705,47271023953.4278,184838512656.137,767824.0,9.664,1.2105186571377e+20,0.9,1588.2,14.83,3370.29,29623.0,42.607
2020-02-19,10143.7983568,10191.6758471,9611.22354001,9633.38688518,46992019709.9208,175585931679.441,819463.0,10.213,1.1258410119157e+20,0.948,1609.5,14.38,3386.15,31627.0,44.633
2020-02-20,9629.32531033,9643.21673144,9507.90006137,9608.47590343,44925260236.831,175147142158.083,850647.0,11.429,1.0010415426045e+20,0.844,1610.35,15.56,3373.23,26789.0,44.287
2020-02-21,9611.78201954,9723.01498512,9589.74360064,9686.44119763,40930547512.6559,176587087363.478,749930.0,9.351,1.1545285198275e+20,0.674,1633.7,17.08,3337.75,23685.0,40.54
2020-02-22,9687.70676008,9698.23112312,9600.72878571,9663.18182933,35838025154.2608,176180696547.801,668603.0,9.73,1.1459892249366e+20,0.589,,,,24088.0,34.804
2020-02-23,9663.31864201,9937.40410608,9657.79114467,9924.51522822,41185185761.491,180963233539.785,639356.0,10.141,1.0758741099836e+20,0.574,,,,25803.0,35.946
2020-02-24,9921.58346055,9951.74614899,9537.04322252,9650.17480677,45080496648.3463,175977808525.913,799946.0,10.213,1.0999788081243e+20,0.68,1682.35,25.03,3225.89,28829.0,42.144
2020-02-25,9651.31279866,9652.73686506,9305.02118582,9341.70516876,42515259129.2118,170369581557.89,745897.0,10.0,1.1317938104064e+20,0.699,1655.9,27.85,3128.21,27251.0,42.269
2020-02-26,9338.29028024,9354.77831023,8704.4265506,8820.52220005,50420050761.9225,160879489024.207,811984.0,10.588,1.067349611544e+20,0.805,1647.95,27.56,3116.39,27388.0,46.344
2020-02-27,8825.09351775,8932.89304727,8577.19930942,8784.49384867,45470195695.0864,160238496932.208,768147.0,9.796,1.1180626509928e+20,0.71,1646.6,39.16,2978.76,25882.0,45.746
2020-02-28,8788.72854689,8890.45600513,8492.93215312,8672.45534996,44605450442.7398,158211707018.784,747640.0,9.114,1.174316930523e+20,0.621,1626.35,40.11,2954.22,25289.0,47.164
2020-02-29,8671.21254207,8775.63201232,8599.50861972,8599.50861972,35792392544.0102,156895988083.74,688853.0,10.36,1.182301149689e+20,0.523,,,,22884.0,37.636
2020-03-01,8599.7583441,8726.79676016,8471.21262606,8562.45405008,35349164300.1413,156238987739.907,582150.0,8.136,1.2044823667504e+20,0.4,,,,22847.0,36.918
2020-03-02,8563.26425933,8921.30839546,8532.63094465,8869.67031078,42857674408.8765,161861167745.164,776622.0,9.664,1.2416772987274e+20,0.586,1609.7,33.42,3090.23,25876.0,40.162
2020-03-03,8865.38796487,8901.59868323,8704.99029396,8787.78645576,42386715820.5577,160383579416.238,787057.0,9.412,1.1773019356903e+20,0.637,1599.05,36.82,3003.37,25782.0,38.888
2020-03-04,8788.54218625,8843.36574975,8712.43181192,8755.24589461,34746706368.1467,159807857328.088,922114.0,8.623,1.2288937433095e+20,0.593,1644.8,31.99,3130.12,27221.0,41.156
2020-03-05,8760.28504049,9142.05429624,8757.25403405,9078.76279174,39698054597.4259,165731679917.865,703738.0,8.834,1.3329175361812e+20,0.63,1647.45,39.62,3023.94,26232.0,42.273
2020-03-06,9078.30852906,9167.69579623,9032.07958273,9122.54557333,40826885650.9438,166548261959.532,760824.0,9.29,1.1767335138669e+20,0.716,1687.0,41.94,2972.37,22285.0,40.093
2020-03-07,9121.60053553,9163.22109566,8890.74417157,8909.9536515,36216930369.6665,162684945902.611,633912.0,9.172,1.2214172899061e+20,0.536,,,,19205.0,35.826
2020-03-08,8908.20601509,8914.34415498,8105.25280434,8108.11629101,39973102120.5682,148060284561.061,604308.0,9.114,1.2443277541592e+20,0.458,,,,19627.0,39.409
2020-03-09,8111.14639164,8177.79322362,7690.09818591,7923.6447033,46936995808.1849,144706353758.487,792840.0,9.6,1.1941668227166e+20,0.58,1676.6,54.46,2746.56,31167.0,67.562
2020-03-10,7922.1470416,8136.9452227,7814.76324378,7909.72939346,42213940993.6104,144465567734.489,852105.0,10.909,1.182769912779e+20,0.675,1657.4,47.3,2882.23,24544.0,52.043
2020-03-11,7910.08980669,7950.81435628,7642.81243049,7911.43012933,38682762604.6366,144508402670.563,814438.0,12.101,1.0777745837352e+20,0.808,1662.5,53.9,2741.38,23550.0,45.002
2020-03-12,7913.61638784,7929.11601884,4860.35383012,4970.78790105,53980357243.0501,90804613600.616,875124.0,9.536,1.0816750655382e+20,1.132,1636.65,75.47,2480.64,44735.0,94.701
2020-03-13,5017.83083939,5838.11493749,4106.98075029,5563.70689169,74156772074.9603,101644613038.335,899063.0,11.52,1.1038456724092e+20,1.608,1588.15,57.83,2711.02,43020.0,127.974
2020-03-14,5573.07764952,5625.22650517,5125.06934725,5200.36626392,36154506007.5848,95014981943.9861,903386.0,11.25,1.1087339368518e+20,1.021,,,,22922.0,82.128
2020-03-15,5201.06668673,5836.64500618,5169.28339052,5392.31488002,33997889638.762,98530059889.968,760621.0,12.101,9.5963446824601e+19,1.056,,,,22102.0,70.61
2020-03-16,5385.22952159,5385.22952159,4575.35788665,5014.47997748,45368026429.6205,91633478850.4746,855185.0,12.101,9.9752137633443e+19,1.14,1504.65,82.69,2386.13,27432.0,91.333
2020-03-17,5002.5781383,5371.34851644,4981.90941273,5225.62919259,38622642935.2466,95499941183.34,909978.0,11.707,9.4392480504925e+19,1.159,1472.35,75.91,2529.19,26159.0,75.924
2020-03-18,5227.1136885,5331.83385967,5069.3361519,5238.43857664,37878801016.3368,95740715528.8542,807183.0,14.4,9.7909275630835e+19,1.317,1506.0,76.45,2398.1,26644.0,69.996
2020-03-19,5245.4166032,6329.73594838,5236.96875288,6191.19295222,51000731797.4328,113162079955.697,895747.0,13.458,8.8410113970671e+19,1.461,1480.7,72.0,2409.39,29033.0,76.654
2020-03-20,6191.65372133,6844.26152806,5865.78196437,6198.77820508,54442976102.5119,113309245860.002,909947.0,13.211,8.5009947320563e+19,1.768,1504.45,66.04,2304.92,28150.0,75.283
2020-03-21,6206.52165025,6378.13517055,5932.82338618,6185.06651501,42494390879.6104,113068192795.056,787528.0,11.613,9.8570593126633e+19,1.181,,,,25403.0,64.485
2020-03-22,6185.55790292,6359.69729033,5823.71407014,5830.25479765,40099664740.0619,106591196068.926,593804.0,11.339,1.0587785654758e+20,0.979,,,,27844.0,57.571
2020-03-23,5831.37473534,6443.93454693,5785.00445322,6416.31475839,46491915999.7158,117314776187.32,832460.0,12.857,9.1068440544413e+19,1.207,1494.5,61.59,2237.4,28657.0,62.021
2020-03-24,6436.64245088,6789.02272423,6411.06651215,6734.80378045,48221910672.248,123148917787.229,835078.0,10.909,1.0392471780605e+20,1.067,1599.5,61.67,2447.33,31076.0,62.767
2020-03-25,6738.71663989,6892.51135949,6536.92618369,6681.06312656,44590107887.9421,122174009142.91,799539.0,15.652,9.1382825771563e+19,1.386,1620.95,63.95,2475.56,26878.0,55.613
